shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon,shape_dist_traveled
1-SHUTTLE-NGS-CHS-NB,4600,47.659840,-122.316380,6773.56
1-SHUTTLE-NGS-CHS-NB,4601,47.659840,-122.316520,6784.05
1-SHUTTLE-NGS-CHS-NB,4602,47.659840,-122.316620,6791.54
1-SHUTTLE-NGS-CHS-NB,4603,47.659920,-122.316620,6800.43
1-SHUTTLE-NGS-CHS-NB,4604,47.660000,-122.316620,6809.33
1-SHUTTLE-NGS-CHS-NB,4605,47.660690,-122.316600,6886.07
1-SHUTTLE-NGS-CHS-NB,4606,47.660830,-122.316600,6901.63
1-SHUTTLE-NGS-CHS-NB,4607,47.660900,-122.316600,6909.42
1-SHUTTLE-NGS-CHS-NB,4608,47.660950,-122.316600,6914.98
1-SHUTTLE-NGS-CHS-NB,4609,47.661150,-122.316590,6937.23
1-SHUTTLE-NGS-CHS-NB,4610,47.661190,-122.316590,6941.68
1-SHUTTLE-NGS-CHS-NB,4611,47.661210,-122.316590,6943.9
1-SHUTTLE-NGS-CHS-NB,4612,47.661300,-122.316590,6953.91
1-SHUTTLE-NGS-CHS-NB,4613,47.661400,-122.316580,6965.05
1-SHUTTLE-NGS-CHS-NB,4614,47.661470,-122.316580,6972.84
1-SHUTTLE-NGS-CHS-NB,4615,47.661630,-122.316570,6990.64
1-SHUTTLE-NGS-CHS-NB,4616,47.661740,-122.316570,7002.87
1-SHUTTLE-NGS-CHS-NB,4617,47.661790,-122.316570,7008.43
1-SHUTTLE-NGS-CHS-NB,4618,47.662010,-122.316560,7032.91
1-SHUTTLE-NGS-CHS-NB,4619,47.662090,-122.316550,7041.84
1-SHUTTLE-NGS-CHS-NB,4620,47.662200,-122.316530,7054.16
1-SHUTTLE-NGS-CHS-NB,4621,47.662230,-122.316520,7057.58
1-SHUTTLE-NGS-CHS-NB,4622,47.662480,-122.316430,7086.18
1-SHUTTLE-NGS-CHS-NB,4623,47.662570,-122.316390,7096.63
1-SHUTTLE-NGS-CHS-NB,4624,47.662620,-122.316380,7102.24
1-SHUTTLE-NGS-CHS-NB,4625,47.662740,-122.316360,7115.66
1-SHUTTLE-NGS-CHS-NB,4626,47.663020,-122.316360,7146.8
1-SHUTTLE-NGS-CHS-NB,4627,47.663110,-122.316360,7156.81
1-SHUTTLE-NGS-CHS-NB,4628,47.663200,-122.316350,7166.84
1-SHUTTLE-NGS-CHS-NB,4629,47.663390,-122.316350,7187.97
1-SHUTTLE-NGS-CHS-NB,4630,47.664850,-122.316330,7350.32
1-SHUTTLE-NGS-CHS-NB,4631,47.664930,-122.316330,7359.22
1-SHUTTLE-NGS-CHS-NB,4632,47.665020,-122.316330,7369.22
1-SHUTTLE-NGS-CHS-NB,4633,47.665200,-122.316330,7389.24
1-SHUTTLE-NGS-CHS-NB,4634,47.665560,-122.316320,7429.28
1-SHUTTLE-NGS-CHS-NB,4635,47.666350,-122.316310,7517.12
1-SHUTTLE-NGS-CHS-NB,4636,47.666440,-122.316310,7527.13
1-SHUTTLE-NGS-CHS-NB,4637,47.666510,-122.316310,7534.91
1-SHUTTLE-NGS-CHS-NB,4638,47.666740,-122.316300,7560.5
1-SHUTTLE-NGS-CHS-NB,4639,47.668500,-122.316280,7756.21
1-SHUTTLE-NGS-CHS-NB,4640,47.668570,-122.316280,7763.99
1-SHUTTLE-NGS-CHS-NB,4641,47.668650,-122.316280,7772.89
1-SHUTTLE-NGS-CHS-NB,4642,47.668780,-122.316280,7787.34
1-SHUTTLE-NGS-CHS-NB,4643,47.669370,-122.316280,7852.95
1-SHUTTLE-NGS-CHS-NB,4644,47.669430,-122.316280,7859.62
1-SHUTTLE-NGS-CHS-NB,4645,47.669500,-122.316280,7867.4
1-SHUTTLE-NGS-CHS-NB,4646,47.671050,-122.316310,8039.77
1-SHUTTLE-NGS-CHS-NB,4647,47.671150,-122.316300,8050.92
1-SHUTTLE-NGS-CHS-NB,4648,47.671240,-122.316260,8061.36
1-SHUTTLE-NGS-CHS-NB,4649,47.671300,-122.316230,8068.4
1-SHUTTLE-NGS-CHS-NB,4650,47.671330,-122.316210,8072.06
1-SHUTTLE-NGS-CHS-NB,4651,47.671480,-122.316140,8089.54
1-SHUTTLE-NGS-CHS-NB,4652,47.671610,-122.316030,8106.18
1-SHUTTLE-NGS-CHS-NB,4653,47.671670,-122.315990,8113.49
1-SHUTTLE-NGS-CHS-NB,4654,47.671700,-122.315970,8117.15
1-SHUTTLE-NGS-CHS-NB,4655,47.671730,-122.315950,8120.81
1-SHUTTLE-NGS-CHS-NB,4656,47.671770,-122.315910,8126.17
1-SHUTTLE-NGS-CHS-NB,4657,47.671900,-122.315820,8142.12
1-SHUTTLE-NGS-CHS-NB,4658,47.671960,-122.315780,8149.43
1-SHUTTLE-NGS-CHS-NB,4659,47.672120,-122.315690,8168.45
1-SHUTTLE-NGS-CHS-NB,4660,47.672200,-122.315670,8177.47
1-SHUTTLE-NGS-CHS-NB,4661,47.672410,-122.315660,8200.84
1-SHUTTLE-NGS-CHS-NB,4662,47.672680,-122.315660,8230.86
1-SHUTTLE-NGS-CHS-NB,4663,47.672810,-122.315660,8245.32
1-SHUTTLE-NGS-CHS-NB,4664,47.673270,-122.315660,8296.47
1-SHUTTLE-NGS-CHS-NB,4665,47.673350,-122.315660,8305.36
1-SHUTTLE-NGS-CHS-NB,4666,47.673410,-122.315660,8312.03
1-SHUTTLE-NGS-CHS-NB,4667,47.673840,-122.315660,8359.85
1-SHUTTLE-NGS-CHS-NB,4668,47.674100,-122.315660,8388.76
1-SHUTTLE-NGS-CHS-NB,4669,47.674160,-122.315660,8395.43
1-SHUTTLE-NGS-CHS-NB,4670,47.674220,-122.315660,8402.1
1-SHUTTLE-NGS-CHS-NB,4671,47.674670,-122.315660,8452.14
1-SHUTTLE-NGS-CHS-NB,4672,47.674790,-122.315660,8465.48
1-SHUTTLE-NGS-CHS-NB,4673,47.674810,-122.315660,8467.71
1-SHUTTLE-NGS-CHS-NB,4674,47.674910,-122.315660,8478.82
1-SHUTTLE-NGS-CHS-NB,4675,47.674990,-122.315660,8487.72
1-SHUTTLE-NGS-CHS-NB,4676,47.675060,-122.315660,8495.5
1-SHUTTLE-NGS-CHS-NB,4677,47.675430,-122.315670,8536.65
1-SHUTTLE-NGS-CHS-NB,4678,47.675580,-122.315670,8553.33
1-SHUTTLE-NGS-CHS-NB,4679,47.675730,-122.315680,8570.03
1-SHUTTLE-NGS-CHS-NB,4680,47.675820,-122.315680,8580.04
1-SHUTTLE-NGS-CHS-NB,4681,47.675930,-122.315680,8592.27
1-SHUTTLE-NGS-CHS-NB,4682,47.676190,-122.315690,8621.19
1-SHUTTLE-NGS-CHS-NB,4683,47.676366,-122.315690,8640.8
1-SHUTTLE-NGS-CHS-NB,4684,47.676370,-122.315690,8641.2
1-SHUTTLE-NGS-CHS-NB,4685,47.676500,-122.315690,8655.66
1-SHUTTLE-NGS-CHS-NB,4686,47.676580,-122.315700,8664.59
1-SHUTTLE-NGS-CHS-NB,4687,47.676660,-122.315700,8673.48
1-SHUTTLE-NGS-CHS-NB,4688,47.677080,-122.315710,8720.19
1-SHUTTLE-NGS-CHS-NB,4689,47.677190,-122.315710,8732.42
1-SHUTTLE-NGS-CHS-NB,4690,47.677210,-122.315710,8734.64
1-SHUTTLE-NGS-CHS-NB,4691,47.677300,-122.315710,8744.65
1-SHUTTLE-NGS-CHS-NB,4692,47.677380,-122.315720,8753.58
1-SHUTTLE-NGS-CHS-NB,4693,47.677690,-122.315720,8788.05
1-SHUTTLE-NGS-CHS-NB,4694,47.677970,-122.315720,8819.18
1-SHUTTLE-NGS-CHS-NB,4695,47.678040,-122.315720,8826.97
1-SHUTTLE-NGS-CHS-NB,4696,47.678090,-122.315720,8832.53
1-SHUTTLE-NGS-CHS-NB,4697,47.678710,-122.315730,8901.47
1-SHUTTLE-NGS-CHS-NB,4698,47.678760,-122.315730,8907.03
1-SHUTTLE-NGS-CHS-NB,4699,47.678810,-122.315730,8912.59
1-SHUTTLE-NGS-CHS-NB,4700,47.679210,-122.315740,8957.08
1-SHUTTLE-NGS-CHS-NB,4701,47.679400,-122.315700,8978.41
1-SHUTTLE-NGS-CHS-NB,4702,47.679470,-122.315690,8986.23
1-SHUTTLE-NGS-CHS-NB,4703,47.679540,-122.315680,8994.05
1-SHUTTLE-NGS-CHS-NB,4704,47.679660,-122.315660,9007.48
1-SHUTTLE-NGS-CHS-NB,4705,47.679750,-122.315660,9017.49
1-SHUTTLE-NGS-CHS-NB,4706,47.680160,-122.315670,9063.08
1-SHUTTLE-NGS-CHS-NB,4707,47.680810,-122.315670,9135.36
1-SHUTTLE-NGS-CHS-NB,4708,47.680850,-122.315670,9139.81
1-SHUTTLE-NGS-CHS-NB,4709,47.680910,-122.315660,9146.52
1-SHUTTLE-NGS-CHS-NB,4710,47.680980,-122.315650,9154.34
1-SHUTTLE-NGS-CHS-NB,4711,47.681090,-122.315610,9166.93
1-SHUTTLE-NGS-CHS-NB,4712,47.681170,-122.315560,9176.59
1-SHUTTLE-NGS-CHS-NB,4713,47.681340,-122.315470,9196.65
1-SHUTTLE-NGS-CHS-NB,4714,47.681540,-122.315370,9220.12
1-SHUTTLE-NGS-CHS-NB,4715,47.681660,-122.315350,9233.55
1-SHUTTLE-NGS-CHS-NB,4716,47.681720,-122.315350,9240.22
1-SHUTTLE-NGS-CHS-NB,4717,47.682420,-122.315350,9318.05
1-SHUTTLE-NGS-CHS-NB,4718,47.682740,-122.315330,9353.67
1-SHUTTLE-NGS-CHS-NB,4719,47.682940,-122.315310,9375.96
1-SHUTTLE-NGS-CHS-NB,4720,47.683050,-122.315300,9388.21
1-SHUTTLE-NGS-CHS-NB,4721,47.683050,-122.315430,9397.94
1-SHUTTLE-NGS-CHS-NB,4722,47.683060,-122.315830,9427.91
1-SHUTTLE-NGS-CHS-NB,4723,47.683060,-122.315910,9433.9
1-SHUTTLE-NGS-CHS-NB,4724,47.683060,-122.316270,9460.85
1-SHUTTLE-NGS-CHS-NB,4725,47.683060,-122.316450,9474.32
1-SHUTTLE-NGS-CHS-NB,4726,47.683070,-122.316910,9508.77
1-SHUTTLE-NGS-CHS-NB,4727,47.683070,-122.317030,9517.76
1-SHUTTLE-NGS-CHS-NB,4728,47.683070,-122.317140,9525.99
1-SHUTTLE-NGS-CHS-NB,4729,47.683080,-122.317500,9552.96
1-SHUTTLE-NGS-CHS-NB,4730,47.683080,-122.317630,9562.7
1-SHUTTLE-NGS-CHS-NB,4731,47.683080,-122.317760,9572.43
1-SHUTTLE-NGS-CHS-NB,4732,47.683080,-122.318070,9595.63
1-SHUTTLE-NGS-CHS-NB,4733,47.683080,-122.318190,9604.62
1-SHUTTLE-NGS-CHS-NB,4734,47.683090,-122.318620,9636.83
1-SHUTTLE-NGS-CHS-NB,4735,47.683100,-122.318870,9655.57
1-SHUTTLE-NGS-CHS-NB,4736,47.683100,-122.318980,9663.81
1-SHUTTLE-NGS-CHS-NB,4737,47.683100,-122.319030,9667.55
1-SHUTTLE-NGS-CHS-NB,4738,47.683130,-122.319410,9696.19
1-SHUTTLE-NGS-CHS-NB,4739,47.683180,-122.320090,9747.4
1-SHUTTLE-NGS-CHS-NB,4740,47.683180,-122.320220,9757.13
1-SHUTTLE-NGS-CHS-NB,4741,47.683190,-122.320380,9769.16
1-SHUTTLE-NGS-CHS-NB,4742,47.683200,-122.320460,9775.25
1-SHUTTLE-NGS-CHS-NB,4743,47.683210,-122.320540,9781.34
1-SHUTTLE-NGS-CHS-NB,4744,47.683220,-122.320600,9785.97
1-SHUTTLE-NGS-CHS-NB,4745,47.683230,-122.320630,9788.48
1-SHUTTLE-NGS-CHS-NB,4746,47.683240,-122.320680,9792.38
1-SHUTTLE-NGS-CHS-NB,4747,47.683250,-122.320720,9795.58
1-SHUTTLE-NGS-CHS-NB,4748,47.683270,-122.320760,9799.31
1-SHUTTLE-NGS-CHS-NB,4749,47.683290,-122.320800,9803.04
1-SHUTTLE-NGS-CHS-NB,4750,47.683310,-122.320850,9807.39
1-SHUTTLE-NGS-CHS-NB,4751,47.683330,-122.320900,9811.74
1-SHUTTLE-NGS-CHS-NB,4752,47.683360,-122.320940,9816.23
1-SHUTTLE-NGS-CHS-NB,4753,47.683400,-122.320990,9822.04
1-SHUTTLE-NGS-CHS-NB,4754,47.683440,-122.321040,9827.85
1-SHUTTLE-NGS-CHS-NB,4755,47.683500,-122.321100,9835.9
1-SHUTTLE-NGS-CHS-NB,4756,47.683910,-122.321540,9892.14
1-SHUTTLE-NGS-CHS-NB,4757,47.683940,-122.321580,9896.62
1-SHUTTLE-NGS-CHS-NB,4758,47.684023,-122.321679,9908.44
1-SHUTTLE-NGS-CHS-NB,4759,47.684020,-122.321680,9908.78
1-SHUTTLE-NGS-CHS-NB,4760,47.684620,-122.322390,9994.08
1-SHUTTLE-NGS-CHS-NB,4761,47.684820,-122.322630,10022.67
1-SHUTTLE-NGS-CHS-NB,4762,47.684980,-122.322830,10045.92
1-SHUTTLE-NGS-CHS-NB,4763,47.685070,-122.322940,10058.88
1-SHUTTLE-NGS-CHS-NB,4764,47.685210,-122.322950,10074.46
1-SHUTTLE-NGS-CHS-NB,4765,47.685330,-122.322950,10087.81
1-SHUTTLE-NGS-CHS-NB,4766,47.685390,-122.322960,10094.52
1-SHUTTLE-NGS-CHS-NB,4767,47.686050,-122.322970,10167.91
1-SHUTTLE-NGS-CHS-NB,4768,47.686420,-122.322970,10209.05
1-SHUTTLE-NGS-CHS-NB,4769,47.686710,-122.322970,10241.3
1-SHUTTLE-NGS-CHS-NB,4770,47.686790,-122.322970,10250.2
1-SHUTTLE-NGS-CHS-NB,4771,47.686880,-122.322970,10260.2
1-SHUTTLE-NGS-CHS-NB,4772,47.687450,-122.322980,10323.59
1-SHUTTLE-NGS-CHS-NB,4773,47.687510,-122.322980,10330.26
1-SHUTTLE-NGS-CHS-NB,4774,47.687560,-122.322980,10335.82
1-SHUTTLE-NGS-CHS-NB,4775,47.688200,-122.322980,10406.99
1-SHUTTLE-NGS-CHS-NB,4776,47.688240,-122.322980,10411.43
1-SHUTTLE-NGS-CHS-NB,4777,47.688280,-122.322980,10415.88
1-SHUTTLE-NGS-CHS-NB,4778,47.688630,-122.322990,10454.81
1-SHUTTLE-NGS-CHS-NB,4779,47.688950,-122.322990,10490.39
1-SHUTTLE-NGS-CHS-NB,4780,47.689680,-122.323000,10571.57
1-SHUTTLE-NGS-CHS-NB,4781,47.690110,-122.323000,10619.38
1-SHUTTLE-NGS-CHS-NB,4782,47.690180,-122.323000,10627.16
1-SHUTTLE-NGS-CHS-NB,4783,47.690340,-122.323000,10644.95
1-SHUTTLE-NGS-CHS-NB,4784,47.690400,-122.323010,10651.67
1-SHUTTLE-NGS-CHS-NB,4785,47.690490,-122.323010,10661.67
1-SHUTTLE-NGS-CHS-NB,4786,47.690530,-122.323010,10666.12
1-SHUTTLE-NGS-CHS-NB,4787,47.690760,-122.323010,10691.7
1-SHUTTLE-NGS-CHS-NB,4788,47.690790,-122.323010,10695.03
1-SHUTTLE-NGS-CHS-NB,4789,47.691310,-122.323020,10752.86
1-SHUTTLE-NGS-CHS-NB,4790,47.692160,-122.323020,10847.38
1-SHUTTLE-NGS-CHS-NB,4791,47.692230,-122.323020,10855.16
1-SHUTTLE-NGS-CHS-NB,4792,47.693130,-122.323030,10955.24
1-SHUTTLE-NGS-CHS-NB,4793,47.693990,-122.323040,11050.87
1-SHUTTLE-NGS-CHS-NB,4794,47.694050,-122.323040,11057.54
1-SHUTTLE-NGS-CHS-NB,4795,47.694120,-122.323040,11065.32
1-SHUTTLE-NGS-CHS-NB,4796,47.694530,-122.323050,11110.92
1-SHUTTLE-NGS-CHS-NB,4797,47.694960,-122.323050,11158.73
1-SHUTTLE-NGS-CHS-NB,4798,47.695820,-122.323060,11254.36
1-SHUTTLE-NGS-CHS-NB,4799,47.695880,-122.323060,11261.04
1-SHUTTLE-NGS-CHS-NB,4800,47.695930,-122.323060,11266.59
1-SHUTTLE-NGS-CHS-NB,4801,47.696780,-122.323060,11361.11
1-SHUTTLE-NGS-CHS-NB,4802,47.697150,-122.323070,11402.26
1-SHUTTLE-NGS-CHS-NB,4803,47.697600,-122.323080,11452.3
1-SHUTTLE-NGS-CHS-NB,4804,47.697710,-122.323080,11464.53
1-SHUTTLE-NGS-CHS-NB,4805,47.697790,-122.323080,11473.43
1-SHUTTLE-NGS-CHS-NB,4806,47.697960,-122.323080,11492.33
1-SHUTTLE-NGS-CHS-NB,4807,47.697990,-122.323080,11495.67
1-SHUTTLE-NGS-CHS-NB,4808,47.698590,-122.323090,11562.39
1-SHUTTLE-NGS-CHS-NB,4809,47.699050,-122.323100,11613.55
1-SHUTTLE-NGS-CHS-NB,4810,47.699510,-122.323110,11664.7
1-SHUTTLE-NGS-CHS-NB,4811,47.699650,-122.323110,11680.27
1-SHUTTLE-NGS-CHS-NB,4812,47.699730,-122.323110,11689.16
1-SHUTTLE-NGS-CHS-NB,4813,47.700370,-122.323120,11760.33
1-SHUTTLE-NGS-CHS-NB,4814,47.700420,-122.323120,11765.89
1-SHUTTLE-NGS-CHS-NB,4815,47.700640,-122.323120,11790.35
1-SHUTTLE-NGS-CHS-NB,4816,47.700935,-122.323125,11823.15
1-SHUTTLE-NGS-CHS-NB,4817,47.700940,-122.323120,11823.83
1-SHUTTLE-NGS-CHS-NB,4818,47.701230,-122.323130,11856.08
1-SHUTTLE-NGS-CHS-NB,4819,47.701320,-122.323130,11866.09
1-SHUTTLE-NGS-CHS-NB,4820,47.701330,-122.323290,11878.11
1-SHUTTLE-NGS-CHS-NB,4821,47.701330,-122.323380,11884.85
1-SHUTTLE-NGS-CHS-NB,4822,47.701330,-122.323700,11908.8
1-SHUTTLE-NGS-CHS-NB,4823,47.701330,-122.324070,11936.49
1-SHUTTLE-NGS-CHS-NB,4824,47.701330,-122.324180,11944.72
1-SHUTTLE-NGS-CHS-NB,4825,47.701330,-122.324280,11952.2
1-SHUTTLE-NGS-CHS-NB,4826,47.701330,-122.324410,11961.93
1-SHUTTLE-NGS-CHS-NB,4827,47.701340,-122.324530,11970.98
1-SHUTTLE-NGS-CHS-NB,4828,47.701350,-122.325690,12057.79
1-SHUTTLE-NGS-CHS-NB,4829,47.701350,-122.325800,12066.02
1-SHUTTLE-NGS-CHS-NB,4830,47.701350,-122.325970,12078.74
1-SHUTTLE-NGS-CHS-NB,4831,47.701360,-122.326160,12093.01
1-SHUTTLE-NGS-CHS-NB,4832,47.701360,-122.326320,12104.98
1-SHUTTLE-NGS-CHS-NB,4833,47.701360,-122.326790,12140.15
1-SHUTTLE-NGS-CHS-NB,4834,47.701360,-122.327240,12173.83
1-SHUTTLE-NGS-CHS-NB,4835,47.701360,-122.327690,12207.5
1-SHUTTLE-NGS-CHS-NB,4836,47.701360,-122.327790,12214.99
1-SHUTTLE-NGS-CHS-NB,4837,47.701360,-122.327850,12219.48
1-SHUTTLE-NGS-CHS-NB,4838,47.701360,-122.327930,12225.46
1-SHUTTLE-NGS-CHS-NB,4839,47.701360,-122.328190,12244.92
1-SHUTTLE-NGS-CHS-NB,4840,47.701370,-122.328350,12256.94
1-SHUTTLE-NGS-CHS-NB,4841,47.701370,-122.328480,12266.67
1-SHUTTLE-NGS-CHS-NB,4842,47.701480,-122.328490,12278.93
1-SHUTTLE-NGS-CHS-NB,4843,47.701920,-122.328500,12327.86
1-SHUTTLE-NGS-CHS-NB,4844,47.702065,-122.328504,12344.0
1-SHUTTLE-NGS-CHS-NB,4845,47.702070,-122.328500,12344.64
1-SHUTTLE-NGS-CHS-NB,4846,47.702240,-122.328510,12363.56
1-SHUTTLE-NGS-CHS-NB,4847,47.702320,-122.328510,12372.45
1-SHUTTLE-NGS-CHS-NB,4848,47.702510,-122.328520,12393.59
1-SHUTTLE-NGS-CHS-NB,4849,47.702570,-122.328520,12400.26
1-SHUTTLE-NGS-CHS-NB,4850,47.702650,-122.328520,12409.16
1-SHUTTLE-NGS-CHS-NB,4851,47.702730,-122.328520,12418.05
1-SHUTTLE-NGS-CHS-NB,4852,47.703000,-122.328530,12448.09
1-SHUTTLE-NGS-CHS-NB,4853,47.703030,-122.328530,12451.42
1-SHUTTLE-NGS-CHS-NB,4854,47.703170,-122.328540,12467.01
1-SHUTTLE-NGS-CHS-NB,4855,47.703180,-122.328470,12472.36
1-SHUTTLE-NGS-CHS-NB,4856,47.703180,-122.328410,12476.85
1-SHUTTLE-NGS-CHS-NB,4857,47.703180,-122.328280,12486.58
1-SHUTTLE-NGS-CHS-NB,4858,47.703170,-122.327960,12510.55
1-SHUTTLE-NGS-CHS-NB,4859,47.703030,-122.327960,12526.12
1-SHUTTLE-NGS-CHS-NB,4860,47.702350,-122.327940,12601.75
1-SHUTTLE-NGS-CHS-SB,31651,47.702350,-122.327940,0.0
1-SHUTTLE-NGS-CHS-SB,31652,47.702210,-122.327930,15.59
1-SHUTTLE-NGS-CHS-SB,31653,47.702040,-122.327930,34.49
1-SHUTTLE-NGS-CHS-SB,31654,47.701480,-122.327930,96.76
1-SHUTTLE-NGS-CHS-SB,31655,47.701360,-122.327930,110.1
1-SHUTTLE-NGS-CHS-SB,31656,47.701360,-122.327850,116.09
1-SHUTTLE-NGS-CHS-SB,31657,47.701360,-122.327790,120.58
1-SHUTTLE-NGS-CHS-SB,31658,47.701360,-122.327690,128.06
1-SHUTTLE-NGS-CHS-SB,31659,47.701360,-122.327240,161.74
1-SHUTTLE-NGS-CHS-SB,31660,47.701360,-122.326790,195.41
1-SHUTTLE-NGS-CHS-SB,31661,47.701360,-122.326320,230.58
1-SHUTTLE-NGS-CHS-SB,31662,47.701360,-122.326160,242.56
1-SHUTTLE-NGS-CHS-SB,31663,47.701350,-122.325970,256.82
1-SHUTTLE-NGS-CHS-SB,31664,47.701350,-122.325800,269.54
1-SHUTTLE-NGS-CHS-SB,31665,47.701350,-122.325690,277.77
1-SHUTTLE-NGS-CHS-SB,31666,47.701340,-122.324530,364.59
1-SHUTTLE-NGS-CHS-SB,31667,47.701330,-122.324410,373.63
1-SHUTTLE-NGS-CHS-SB,31668,47.701330,-122.324280,383.36
1-SHUTTLE-NGS-CHS-SB,31669,47.701330,-122.324180,390.85
1-SHUTTLE-NGS-CHS-SB,31670,47.701330,-122.324070,399.08
1-SHUTTLE-NGS-CHS-SB,31671,47.701330,-122.323860,414.79
1-SHUTTLE-NGS-CHS-SB,31672,47.701330,-122.323863,415.04
1-SHUTTLE-NGS-CHS-SB,31673,47.701330,-122.323700,427.26
1-SHUTTLE-NGS-CHS-SB,31674,47.701330,-122.323380,451.21
1-SHUTTLE-NGS-CHS-SB,31675,47.701330,-122.323290,457.94
1-SHUTTLE-NGS-CHS-SB,31676,47.701320,-122.323130,469.97
1-SHUTTLE-NGS-CHS-SB,31677,47.701230,-122.323130,479.97
1-SHUTTLE-NGS-CHS-SB,31678,47.700640,-122.323120,545.58
1-SHUTTLE-NGS-CHS-SB,31679,47.700420,-122.323120,570.05
1-SHUTTLE-NGS-CHS-SB,31680,47.700370,-122.323120,575.61
1-SHUTTLE-NGS-CHS-SB,31681,47.699730,-122.323110,646.77
1-SHUTTLE-NGS-CHS-SB,31682,47.699650,-122.323110,655.67
1-SHUTTLE-NGS-CHS-SB,31683,47.699510,-122.323110,671.24
1-SHUTTLE-NGS-CHS-SB,31684,47.699050,-122.323100,722.39
1-SHUTTLE-NGS-CHS-SB,31685,47.698590,-122.323090,773.55
1-SHUTTLE-NGS-CHS-SB,31686,47.697990,-122.323080,840.27
1-SHUTTLE-NGS-CHS-SB,31687,47.697960,-122.323080,843.6
1-SHUTTLE-NGS-CHS-SB,31688,47.697790,-122.323080,862.51
1-SHUTTLE-NGS-CHS-SB,31689,47.697710,-122.323080,871.4
1-SHUTTLE-NGS-CHS-SB,31690,47.697600,-122.323080,883.64
1-SHUTTLE-NGS-CHS-SB,31691,47.697150,-122.323070,933.68
1-SHUTTLE-NGS-CHS-SB,31692,47.696780,-122.323060,974.83
1-SHUTTLE-NGS-CHS-SB,31693,47.695930,-122.323060,1069.34
1-SHUTTLE-NGS-CHS-SB,31694,47.695880,-122.323060,1074.9
1-SHUTTLE-NGS-CHS-SB,31695,47.695820,-122.323060,1081.57
1-SHUTTLE-NGS-CHS-SB,31696,47.694960,-122.323050,1177.2
1-SHUTTLE-NGS-CHS-SB,31697,47.694530,-122.323050,1225.02
1-SHUTTLE-NGS-CHS-SB,31698,47.694120,-122.323040,1270.61
1-SHUTTLE-NGS-CHS-SB,31699,47.694050,-122.323040,1278.4
1-SHUTTLE-NGS-CHS-SB,31700,47.693990,-122.323040,1285.07
1-SHUTTLE-NGS-CHS-SB,31701,47.693130,-122.323030,1380.7
1-SHUTTLE-NGS-CHS-SB,31702,47.692230,-122.323020,1480.78
1-SHUTTLE-NGS-CHS-SB,31703,47.692160,-122.323020,1488.56
1-SHUTTLE-NGS-CHS-SB,31704,47.691310,-122.323020,1583.08
1-SHUTTLE-NGS-CHS-SB,31705,47.690790,-122.323010,1640.9
1-SHUTTLE-NGS-CHS-SB,31706,47.690760,-122.323010,1644.24
1-SHUTTLE-NGS-CHS-SB,31707,47.690530,-122.323010,1669.82
1-SHUTTLE-NGS-CHS-SB,31708,47.690490,-122.323010,1674.26
1-SHUTTLE-NGS-CHS-SB,31709,47.690400,-122.323010,1684.27
1-SHUTTLE-NGS-CHS-SB,31710,47.690340,-122.323000,1690.98
1-SHUTTLE-NGS-CHS-SB,31711,47.690180,-122.323000,1708.78
1-SHUTTLE-NGS-CHS-SB,31712,47.690110,-122.323000,1716.56
1-SHUTTLE-NGS-CHS-SB,31713,47.689680,-122.323000,1764.37
1-SHUTTLE-NGS-CHS-SB,31714,47.688950,-122.322990,1845.55
1-SHUTTLE-NGS-CHS-SB,31715,47.688630,-122.322990,1881.13
1-SHUTTLE-NGS-CHS-SB,31716,47.688280,-122.322980,1920.06
1-SHUTTLE-NGS-CHS-SB,31717,47.688240,-122.322980,1924.5
1-SHUTTLE-NGS-CHS-SB,31718,47.688200,-122.322980,1928.95
1-SHUTTLE-NGS-CHS-SB,31719,47.687560,-122.322980,2000.12
1-SHUTTLE-NGS-CHS-SB,31720,47.687510,-122.322980,2005.68
1-SHUTTLE-NGS-CHS-SB,31721,47.687450,-122.322980,2012.35
1-SHUTTLE-NGS-CHS-SB,31722,47.686880,-122.322970,2075.73
1-SHUTTLE-NGS-CHS-SB,31723,47.686790,-122.322970,2085.74
1-SHUTTLE-NGS-CHS-SB,31724,47.686710,-122.322970,2094.64
1-SHUTTLE-NGS-CHS-SB,31725,47.686420,-122.322970,2126.88
1-SHUTTLE-NGS-CHS-SB,31726,47.686050,-122.322970,2168.03
1-SHUTTLE-NGS-CHS-SB,31727,47.685390,-122.322960,2241.42
1-SHUTTLE-NGS-CHS-SB,31728,47.685330,-122.322950,2248.13
1-SHUTTLE-NGS-CHS-SB,31729,47.685210,-122.322950,2261.47
1-SHUTTLE-NGS-CHS-SB,31730,47.685070,-122.322940,2277.06
1-SHUTTLE-NGS-CHS-SB,31731,47.684980,-122.322830,2290.02
1-SHUTTLE-NGS-CHS-SB,31732,47.684820,-122.322630,2313.27
1-SHUTTLE-NGS-CHS-SB,31733,47.684620,-122.322390,2341.86
1-SHUTTLE-NGS-CHS-SB,31734,47.683940,-122.321580,2438.78
1-SHUTTLE-NGS-CHS-SB,31735,47.683910,-122.321540,2443.27
1-SHUTTLE-NGS-CHS-SB,31736,47.683500,-122.321100,2499.51
1-SHUTTLE-NGS-CHS-SB,31737,47.683440,-122.321040,2507.55
1-SHUTTLE-NGS-CHS-SB,31738,47.683400,-122.320990,2513.37
